CODMUNDV,NOMEMUN,X,Y
2105302,Imperatriz,-47.57524,-5.33977
2105351,Itaipava do Grajaú,-45.6785,-5.18494
2105401,Itapecuru Mirim,-44.27628,-3.3876199999999996
2105427,Itinga do Maranhão,-47.260459999999995,-4.27125
2105450,Jatobá,-44.29421,-5.85222
2105476,Jenipapo dos Vieiras,-45.5758,-5.39121
2105500,João Lisboa,-47.12647,-5.22933
2105609,Joselândia,-44.75542,-5.01598
2105658,Junco do Maranhão,-46.1158,-1.91789
2105708,Lago da Pedra,-45.20531,-4.739
2105807,Lago do Junco,-44.97657,-4.52255
2105948,Lago dos Rodrigues,-44.93092,-4.5886
2105906,Lago Verde,-44.88312,-3.99073
2105922,Lagoa do Mato,-43.49564,-6.03219
2105963,Lagoa Grande do Maranhão,-45.40303,-4.92971
2105989,Lajeado Novo,-46.92458,-6.1039
2106003,Lima Campos,-44.46474,-4.5569
2106102,Loreto,-45.219809999999995,-7.2206600000000005
2106201,Luís Domingues,-45.88989,-1.38844
2106300,Magalhães de Almeida,-42.18462,-3.3005
2106326,Maracaçumé,-45.993959999999994,-1.98427
2106359,Marajá do Sena,-45.62852,-4.70501
2106375,Maranhãozinho,-45.946909999999995,-2.41255
2106409,Mata Roma,-43.22735,-3.6259
2106508,Matinha,-45.0017,-3.0712599999999997
2106607,Matões,-43.30744,-5.38858
2106631,Matões do Norte,-44.4778,-3.7566800000000002
2106672,Milagres do Maranhão,-42.79518,-3.49651
2106706,Mirador,-44.95109,-6.45399
2106755,Miranda do Norte,-44.52685,-3.53142
2106805,Mirinzal,-44.84312,-2.0585400000000003
2106904,Monção,-45.3229,-3.4861800000000005
2107001,Montes Altos,-47.04139,-5.85813
2107100,Morros,-43.77695,-2.97416
2107209,Nina Rodrigues,-43.81303,-3.4290599999999998
2107258,Nova Colinas,-46.264520000000005,-7.144310000000001
2107308,Nova Iorque,-44.039770000000004,-6.7496100000000006
2107357,Nova Olinda do Maranhão,-45.95528,-2.89604
2107407,Olho d'Água das Cunhãs,-45.12035,-4.09463
2107456,Olinda Nova do Maranhão,-45.00979,-2.97542
2107506,Paço do Lumiar,-44.12382,-2.50585
2107605,Palmeirândia,-45.02339,-2.69199
2107704,Paraibano,-43.92399,-6.40379
2107803,Parnarama,-43.46324,-5.63776
2107902,Passagem Franca,-43.75837,-6.15267
2108009,Pastos Bons,-44.18067,-6.63223
2108058,Paulino Neves,-42.61105,-2.8548
2108108,Paulo Ramos,-45.39435,-4.52194
2108207,Pedreiras,-44.58133,-4.61825
2108256,Pedro do Rosário,-45.43003,-2.9893400000000003
2108306,Penalva,-45.29392,-3.24845
2108405,Peri Mirim,-44.89552,-2.5706700000000002
2108454,Peritoró,-44.28118,-4.41984
2108504,Pindaré-Mirim,-45.4375,-3.69145
2108603,Pinheiro,-45.1269,-2.49812
2108702,Pio XII,-45.09316,-3.8515300000000003
2108801,Pirapemas,-44.17259,-3.78286
2108900,Poção de Pedras,-44.911840000000005,-4.78683
2109007,Porto Franco,-47.180170000000004,-6.368869999999999
2109056,Porto Rico do Maranhão,-44.635220000000004,-1.8901
2109106,Presidente Dutra,-44.45709,-5.28308
2109205,Presidente Juscelino,-44.07806,-3.08985
2109239,Presidente Médici,-45.77337,-2.31895
2109270,Presidente Sarney,-45.36123,-2.5866599999999997
2109304,Presidente Vargas,-43.95585,-3.3459199999999996
2109403,Primeira Cruz,-43.36522,-2.7013
2109452,Raposa,-44.0881,-2.43477
2109502,Riachão,-46.65232,-7.597760000000001
2109551,Ribamar Fiquene,-47.31365,-5.96115
2109601,Rosário,-44.20211,-2.94557
2109700,Sambaíba,-45.55627,-7.431830000000001
2109759,Santa Filomena do Maranhão,-44.61851,-5.5189699999999995
2109809,Santa Helena,-45.37154,-2.4205400000000004
2109908,Santa Inês,-45.425740000000005,-3.8385800000000003
2110005,Santa Luzia,-45.928329999999995,-4.27051
2110039,Santa Luzia do Paruá,-45.772290000000005,-2.53993
2110104,Santa Quitéria do Maranhão,-42.879670000000004,-3.34539
2110203,Santa Rita,-44.319590000000005,-3.15768
2110237,Santana do Maranhão,-42.6147,-3.19722
2110278,Santo Amaro do Maranhão,-43.184090000000005,-2.6210400000000003
2110302,Santo Antônio dos Lopes,-44.481159999999996,-4.82641
2110401,São Benedito do Rio Preto,-43.61846,-3.37532
2110500,São Bento,-45.00145,-2.8001
2110609,São Bernardo,-42.40607,-3.3121400000000003
2110658,São Domingos do Azeitão,-44.617329999999995,-6.833289999999999
2110708,São Domingos do Maranhão,-44.33656,-5.63822
2110807,São Félix de Balsas,-44.88344,-7.0918600000000005
2110856,São Francisco do Brejão,-47.35366,-5.1585
2110906,São Francisco do Maranhão,-43.11425,-6.20863
2111003,São João Batista,-44.758790000000005,-3.00465
2111029,São João do Carú,-46.37945,-3.5107800000000005
2111052,São João do Paraíso,-46.90067,-6.46368
2111078,São João do Soter,-43.76664,-5.04018
2111102,São João dos Patos,-43.63816,-6.55958
2111201,São José de Ribamar,-44.090270000000004,-2.58045
2111250,São José dos Basílios,-44.5683,-5.0399400000000005
2111300,São Luís,-44.30713,-2.63148
2111409,São Luís Gonzaga do Maranhão,-44.62314,-4.3773800000000005
2111508,São Mateus do Maranhão,-44.52748,-3.98746
2111532,São Pedro da Água Branca,-48.36898,-5.13352
2111573,São Pedro dos Crentes,-46.707359999999994,-6.81958
2111607,São Raimundo das Mangabeiras,-45.69093,-7.013669999999999
2111631,São Raimundo do Doca Bezerra,-45.146209999999996,-5.08967
2111672,São Roberto,-45.03455,-5.01896
2111706,São Vicente Ferrer,-44.93571,-2.87708
2111722,Satubinha,-45.25922,-3.9386300000000003
2111748,Senador Alexandre Costa,-43.98465,-5.26105
2111763,Senador La Rocque,-47.14396,-5.38821
2111789,Serrano do Maranhão,-45.01724,-1.8732099999999998
2111805,Sítio Novo,-46.59558,-6.227869999999999
2111904,Sucupira do Norte,-44.339,-6.50986
2111953,Sucupira do Riachão,-43.48522,-6.4070599999999995
2112001,Tasso Fragoso,-45.88564,-8.33196
2112100,Timbiras,-43.81349,-4.15304
2112209,Timon,-42.98089,-5.1853
2112233,Trizidela do Vale,-44.67536,-4.54209
2112274,Tufilândia,-45.581309999999995,-3.7580400000000003
2112308,Tuntum,-44.73062,-5.6104400000000005
2112407,Turiaçu,-45.46445,-1.7676900000000002
2112456,Turilândia,-45.43766,-2.15939
2112506,Tutóia,-42.38662,-2.9125099999999997
2112605,Urbano Santos,-43.2808,-3.26004
2112704,Vargem Grande,-43.85385,-3.7109400000000003
2112803,Viana,-45.002720000000004,-3.15631
2112852,Vila Nova dos Martírios,-48.0806,-5.07486
2112902,Vitória do Mearim,-44.92214,-3.56809
2113009,Vitorino Freire,-45.3125,-4.24373
2114007,Zé Doca,-45.91261,-3.25988
2200053,Acauã,-41.00185,-8.30607
2200103,Agricolândia,-42.682359999999996,-5.76819
2200202,Água Branca,-42.62807,-5.914
2200251,Alagoinha do Piauí,-40.91976,-6.92934
2200277,Alegrete do Piauí,-40.79116,-7.200660000000001
2200301,Alto Longá,-42.15498,-5.37908
2200400,Altos,-42.46973,-5.0149
2200459,Alvorada do Gurguéia,-43.968340000000005,-8.455969999999999
2200509,Amarante,-42.788059999999994,-6.3702
2200608,Angical do Piauí,-42.75015,-6.10684
2200707,Anísio de Abreu,-43.041959999999996,-9.21411
2200806,Antônio Almeida,-44.202890000000004,-7.219130000000001
2200905,Aroazes,-41.830420000000004,-6.12451
2200954,Aroeiras do Itaim,-41.52459,-7.24413
2201002,Arraial,-42.520309999999995,-6.61809
2201051,Assunção do Piauí,-41.06878,-5.87997
2201101,Avelino Lopes,-43.9511,-10.16635
2201150,Baixa Grande do Ribeiro,-45.16098,-8.50575
2201176,Barra D'Alcântara,-42.1064,-6.5295
2201200,Barras,-42.36828,-4.18991
2201309,Barreiras do Piauí,-45.69401,-9.983139999999999
2201408,Barro Duro,-42.502759999999995,-5.80187
2201507,Batalha,-42.05764,-4.017869999999999
2201556,Bela Vista do Piauí,-41.85575,-7.99609
2201572,Belém do Piauí,-40.98242,-7.39015
2201606,Beneditinos,-42.403940000000006,-5.46989
2201705,Bertolínia,-43.87637,-7.745439999999999
2201739,Betânia do Piauí,-40.75137,-8.11369
2201770,Boa Hora,-42.10621,-4.35429
2201804,Bocaina,-41.30749,-6.90641
2201903,Bom Jesus,-44.540259999999996,-9.24579
2201919,Bom Princípio do Piauí,-41.630390000000006,-3.15769
2201929,Bonfim do Piauí,-42.875640000000004,-9.171560000000001
2201945,Boqueirão do Piauí,-42.10861,-4.53923
2201960,Brasileira,-41.63613,-4.12093
2201988,Brejo do Piauí,-42.79095,-8.38242
2202000,Buriti dos Lopes,-41.803779999999996,-3.23977
2202026,Buriti dos Montes,-41.2219,-5.14516
2202059,Cabeceiras do Piauí,-42.33378,-4.43201
2202075,Cajazeiras do Piauí,-42.459309999999995,-6.781910000000001
2202083,Cajueiro da Praia,-41.36209,-2.99284
2202091,Caldeirão Grande do Piauí,-40.62291,-7.30768
2202109,Campinas do Piauí,-41.86473,-7.650410000000001
2202117,Campo Alegre do Fidalgo,-41.82148,-8.28282
2202133,Campo Grande do Piauí,-41.065329999999996,-7.1830300000000005
2202174,Campo Largo do Piauí,-42.545970000000004,-3.88115
2202208,Campo Maior,-42.14561,-4.8773800000000005
2202251,Canavieira,-43.55842,-7.557580000000001
2202307,Canto do Buriti,-43.33761,-8.34257
2202406,Capitão de Campos,-41.901109999999996,-4.52565
2202455,Capitão Gervásio Oliveira,-41.90126,-8.52938
2202505,Caracol,-43.34672,-9.089089999999999
2202539,Caraúbas do Piauí,-41.82424,-3.5646199999999997
2202554,Caridade do Piauí,-40.95519,-7.70383
2202604,Castelo do Piauí,-41.57185,-5.3181400000000005
2202653,Caxingó,-41.850970000000004,-3.39189
2202703,Cocal,-41.5423,-3.4536800000000003
2202711,Cocal de Telha,-41.96076,-4.62237
2202729,Cocal dos Alves,-41.420840000000005,-3.6303400000000003
2202737,Coivaras,-42.28443,-5.10016
2202752,Colônia do Gurguéia,-43.696509999999996,-8.18125
2202778,Colônia do Piauí,-42.18718,-7.29415
2202802,Conceição do Canindé,-41.57816,-7.9039600000000005
2202851,Coronel José Dias,-42.334740000000004,-8.895589999999999
2202901,Corrente,-45.1397,-10.3916
2203008,Cristalândia do Piauí,-45.113640000000004,-10.74189
2203107,Cristino Castro,-43.96154,-8.782169999999999
2203206,Curimatá,-44.307109999999994,-9.94083
2203230,Currais,-44.67331,-8.82249
2203271,Curral Novo do Piauí,-40.76679,-7.88658
2203255,Curralinhos,-42.8468,-5.61615
2203305,Demerval Lobão,-42.67165,-5.33929
2203354,Dirceu Arcoverde,-42.45779,-9.32821
2203404,Dom Expedito Lopes,-41.69826,-6.960030000000001
2203453,Dom Inocêncio,-41.922540000000005,-8.91797
2203420,Domingos Mourão,-41.30996,-4.25542
2203503,Elesbão Veloso,-42.19359,-6.18486
2203602,Eliseu Martins,-43.65847,-7.97117
2203701,Esperantina,-42.18994,-3.82376
2203750,Fartura do Piauí,-42.78396,-9.475710000000001
2203800,Flores do Piauí,-42.860890000000005,-7.672969999999999
2203859,Floresta do Piauí,-41.80657,-7.463210000000001
2203909,Floriano,-43.079409999999996,-7.0056899999999995
2204006,Francinópolis,-42.233990000000006,-6.42301
2204105,Francisco Ayres,-42.721509999999995,-6.669160000000001
2204154,Francisco Macedo,-40.7843,-7.31986
2204204,Francisco Santos,-41.14714,-7.01283
2204303,Fronteiras,-40.58148,-7.07417
2204352,Geminiano,-41.33576,-7.18922
2204402,Gilbués,-45.40767,-9.6219
2204501,Guadalupe,-43.70521,-6.84237
2204550,Guaribas,-43.6709,-9.06333
2204600,Hugo Napoleão,-42.49812,-6.03567
2204659,Ilha Grande,-41.81596,-2.8292900000000003
2204709,Inhuma,-41.68602,-6.672739999999999
2204808,Ipiranga do Piauí,-41.79102,-6.818989999999999
2204907,Isaías Coelho,-41.65141,-7.651730000000001
2205003,Itainópolis,-41.481120000000004,-7.40987
2205102,Itaueira,-43.13371,-7.504989999999999
2205151,Jacobina do Piauí,-41.25525,-7.89345
2205201,Jaicós,-41.20645,-7.391030000000001
2205250,Jardim do Mulato,-42.52688,-6.1458699999999995
2205276,Jatobá do Piauí,-41.91861,-4.84131
2205300,Jerumenha,-43.5016,-7.11481
2205359,João Costa,-42.48167,-8.54168
2205409,Joaquim Pires,-42.08238,-3.5401300000000004
2205458,Joca Marques,-42.42633,-3.5461199999999997
2205508,José de Freitas,-42.52495,-4.71393
2205516,Juazeiro do Piauí,-41.589729999999996,-4.95796
2205524,Júlio Borges,-44.17389,-10.42046
2205532,Jurema,-43.16564,-9.01447
2205557,Lagoa Alegre,-42.564890000000005,-4.48974
2205573,Lagoa de São Francisco,-41.58153,-4.36409
2205565,Lagoa do Barro do Piauí,-41.599959999999996,-8.56883
2205581,Lagoa do Piauí,-42.60803,-5.46114
2205599,Lagoa do Sítio,-41.486470000000004,-6.4900400000000005
2205540,Lagoinha do Piauí,-42.627390000000005,-5.82019
2205607,Landri Sales,-43.92785,-7.2957600000000005
2205706,Luís Correia,-41.48182,-3.08259
2205805,Luzilândia,-42.36456,-3.6074300000000004
2205854,Madeiro,-42.5295,-3.56619
2205904,Manoel Emídio,-44.00784,-8.20632
2205953,Marcolândia,-40.73681,-7.428560000000001
2206001,Marcos Parente,-43.89455,-7.0763300000000005
2206050,Massapê do Piauí,-41.094159999999995,-7.53534
2206100,Matias Olímpio,-42.584309999999995,-3.70745
2206209,Miguel Alves,-42.77384,-4.24033
2206308,Miguel Leão,-42.70122,-5.70099
2206357,Milton Brandão,-41.49954,-4.68962
2206407,Monsenhor Gil,-42.6058,-5.61091
2206506,Monsenhor Hipólito,-41.03802,-6.91847
2206605,Monte Alegre do Piauí,-45.03037,-9.60425
2206654,Morro Cabeça no Tempo,-43.91548,-9.803980000000001
2206670,Morro do Chapéu do Piauí,-42.26348,-3.70565
2206696,Murici dos Portelas,-42.013290000000005,-3.3561
2206704,Nazaré do Piauí,-42.74561,-7.05226
2206720,Nazária,-42.86846,-5.44546
2206753,Nossa Senhora de Nazaré,-42.18888,-4.6435
2206803,Nossa Senhora dos Remédios,-42.606390000000005,-4.02635
2207959,Nova Santa Rita,-42.0237,-8.119480000000001
2206902,Novo Oriente do Piauí,-41.97697,-6.50099
2206951,Novo Santo Antônio,-41.9151,-5.27718
2207009,Oeiras,-42.165040000000005,-6.96667
2207108,Olho D'Água do Piauí,-42.552209999999995,-5.8576
2207207,Padre Marcos,-40.8812,-7.377839999999999
2207306,Paes Landim,-42.28519,-7.81274
2207355,Pajeú do Piauí,-42.83351,-7.903969999999999
2207405,Palmeira do Piauí,-44.464620000000004,-8.55674
2207504,Palmeirais,-42.95625,-5.8827300000000005
2207553,Paquetá,-41.68405,-7.13588
2207603,Parnaguá,-44.56845,-10.31569
2207702,Parnaíba,-41.753479999999996,-2.96008
2207751,Passagem Franca do Piauí,-42.40602,-5.8377
2207777,Patos do Piauí,-41.292120000000004,-7.66476
2207793,Pau D'Arco do Piauí,-42.47101,-5.24547
2207801,Paulistana,-41.1419,-8.10732
2207850,Pavussu,-43.33723,-7.9253
2207900,Pedro II,-41.39962,-4.49028
2207934,Pedro Laurentino,-42.26538,-8.07312
2208007,Picos,-41.52231,-7.05893
2208106,Pimenteiras,-41.16641,-6.34474
2208205,Pio IX,-40.71808,-6.79016
2208304,Piracuruca,-41.61455,-3.85362
2208403,Piripiri,-41.77152,-4.33113
2208502,Porto,-42.70792,-3.95016
2208551,Porto Alegre do Piauí,-44.05738,-6.95637
2208601,Prata do Piauí,-42.16653,-5.72473
2208650,Queimada Nova,-41.35118,-8.516010000000001
2208700,Redenção do Gurguéia,-44.45471,-9.524280000000001
2208809,Regeneração,-42.49041,-6.3525
2208858,Riacho Frio,-44.81269,-9.93021
2208874,Ribeira do Piauí,-42.61356,-7.92776
2208908,Ribeiro Gonçalves,-45.34486,-7.97357
2209005,Rio Grande do Piauí,-43.1522,-7.77105
2209104,Santa Cruz do Piauí,-41.76771,-7.2405800000000005
2209153,Santa Cruz dos Milagres,-41.86888,-5.907830000000001
2209203,Santa Filomena,-45.675340000000006,-8.99083
2209302,Santa Luz,-44.10565,-9.04513
2209377,Santa Rosa do Piauí,-42.22749,-6.809639999999999
2209351,Santana do Piauí,-41.49579,-6.94027
2209401,Santo Antônio de Lisboa,-41.20864,-6.90707
2209450,Santo Antônio dos Milagres,-42.7025,-6.049919999999999
2209500,Santo Inácio do Piauí,-42.01509,-7.45843
2209559,São Braz do Piauí,-43.00784,-8.96292
2209609,São Félix do Piauí,-42.10301,-5.93561
2209658,São Francisco de Assis do Piauí,-41.58315,-8.189630000000001
2209708,São Francisco do Piauí,-42.50095,-7.198739999999999
2209757,São Gonçalo do Gurguéia,-45.3216,-10.088239999999999
2209807,São Gonçalo do Piauí,-42.652029999999996,-6.00284
2209856,São João da Canabrava,-41.39162,-6.69182
2209872,São João da Fronteira,-41.28368,-3.9925699999999997
2209906,São João da Serra,-41.87689,-5.54219
2209955,São João da Varjota,-41.88241,-6.9566
2209971,São João do Arraial,-42.44957,-3.8189800000000003
2210003,São João do Piauí,-42.25735,-8.32043
2210052,São José do Divino,-41.86097,-3.7745699999999998
2210102,São José do Peixe,-42.58232,-7.48243
2210201,São José do Piauí,-41.492709999999995,-6.81338
2210300,São Julião,-40.820609999999995,-7.08157
2210359,São Lourenço do Piauí,-42.53529,-9.1717
2210375,São Luis do Piauí,-41.26316,-6.765160000000001
2210383,São Miguel da Baixa Grande,-42.27315,-5.818569999999999
2210391,São Miguel do Fidalgo,-42.33267,-7.59675
2210409,São Miguel do Tapuio,-41.438629999999996,-5.73166
2210508,São Pedro do Piauí,-42.7866,-5.81819
2210607,São Raimundo Nonato,-42.7156,-8.96562
2210623,Sebastião Barros,-44.83336,-10.65434
2210631,Sebastião Leal,-44.092659999999995,-7.74481
2210656,Sigefredo Pacheco,-41.80507,-4.97545
2210706,Simões,-40.74205,-7.67068
2210805,Simplício Mendes,-42.02395,-7.798760000000001
2210904,Socorro do Piauí,-42.47638,-7.8967
2210938,Sussuapara,-41.357409999999994,-7.01907
2210953,Tamboril do Piauí,-43.08212,-8.48581
2210979,Tanque do Piauí,-42.266,-6.662210000000001
2211001,Teresina,-42.7407,-5.102519999999999
2211100,União,-42.7953,-4.59477
2211209,Uruçuí,-44.56957,-7.7918899999999995
2211308,Valença do Piauí,-41.79912,-6.36713
2211357,Várzea Branca,-42.92159,-9.3227
2211407,Várzea Grande,-42.22527,-6.553660000000001
2211506,Vera Mendes,-41.518570000000004,-7.59771
2211605,Vila Nova do Piauí,-40.93615,-7.20212
2211704,Wall Ferraz,-41.87781,-7.265639999999999
2300101,Abaiara,-39.03754,-7.35991
2300150,Acarape,-38.66284,-4.2222599999999995
2300200,Acaraú,-40.08913,-2.96792
2300309,Acopiara,-39.49282,-6.1224099999999995
2300408,Aiuaba,-40.29895,-6.6052
2300507,Alcântaras,-40.54462,-3.59283
2300606,Altaneira,-39.698879999999996,-6.98578
2300705,Alto Santo,-38.20057,-5.51762
2300754,Amontada,-39.78572,-3.2399400000000003
2300804,Antonina do Norte,-39.981590000000004,-6.75667
2300903,Apuiarés,-39.321290000000005,-3.97139
2301000,Aquiraz,-38.39435,-3.97646
2301109,Aracati,-37.68676,-4.6805
2301208,Aracoiaba,-38.71613,-4.48329
2301257,Ararendá,-40.74695,-4.77295
2301307,Araripe,-40.07666,-7.23902
2301406,Aratuba,-39.02707,-4.42068
2301505,Arneiroz,-40.155159999999995,-6.23919
2301604,Assaré,-39.86955,-6.91423
2301703,Aurora,-38.96921,-6.98919
2301802,Baixio,-38.75318,-6.7118899999999995
2301851,Banabuiú,-38.90338,-5.26245
2301901,Barbalha,-39.34453,-7.40315
2301950,Barreira,-38.62057,-4.32756
2302008,Barro,-38.79425,-7.12564
2302057,Barroquinha,-41.17408,-2.9708900000000003
2302107,Baturité,-38.8526,-4.380809999999999
2302206,Beberibe,-38.11408,-4.39997
2302305,Bela Cruz,-40.30802,-3.0531099999999998
2302404,Boa Viagem,-39.80853,-5.08812
2302503,Brejo Santo,-38.92176,-7.55567
2302602,Camocim,-40.80046,-2.95074
2302701,Campos Sales,-40.27142,-6.936960000000001
2302800,Canindé,-39.41851,-4.39866
2302909,Capistrano,-38.90932,-4.4686900000000005
2303006,Caridade,-39.1188,-4.17596
2303105,Cariré,-40.52247,-3.9516699999999996
2303204,Caririaçu,-39.27048,-7.02026
2303303,Cariús,-39.46745,-6.645989999999999
2303402,Carnaubal,-41.00993,-4.13025
2303501,Cascavel,-38.30035,-4.23914
2303600,Catarina,-39.91103,-6.25396
2303659,Catunda,-40.1753,-4.63167
2303709,Caucaia,-38.80895,-3.78356
2303808,Cedro,-39.09384,-6.56992
2303907,Chaval,-41.23307,-3.09286
2303931,Choró,-39.191140000000004,-4.77227
2303956,Chorozinho,-38.47325,-4.30362
2304004,Coreaú,-40.72914,-3.6433
2304103,Crateús,-40.71962,-5.1989
2304202,Crato,-39.487429999999996,-7.23643
2304236,Croatá,-40.97593,-4.38826
2304251,Cruz,-40.3263,-2.89627
2304269,Deputado Irapuan Pinheiro,-39.266529999999996,-5.8873
2304277,Ererê,-38.315290000000005,-5.98034
2304285,Eusébio,-38.45756,-3.8755800000000002
2304301,Farias Brito,-39.54743,-6.91489
2304350,Forquilha,-40.227540000000005,-3.8311300000000004
2304400,Fortaleza,-38.5277,-3.78566
2304459,Fortim,-37.87276,-4.46378
2304509,Frecheirinha,-40.831579999999995,-3.71795
2304608,General Sampaio,-39.44448,-4.0561300000000005
2304657,Graça,-40.776709999999994,-4.04836
2304707,Granja,-41.00162,-3.2319299999999997
2304806,Granjeiro,-39.25403,-6.91145
2304905,Groaíras,-40.36647,-3.91269
2304954,Guaiúba,-38.673840000000006,-4.10534
2305001,Guaraciaba do Norte,-40.91838,-4.23511
2305100,Guaramiranga,-38.946529999999996,-4.24495
2305209,Hidrolândia,-40.40271,-4.4391300000000005
2305233,Horizonte,-38.46516,-4.10234
2305266,Ibaretama,-38.724909999999994,-4.78046
2305308,Ibiapina,-41.005559999999996,-3.9511300000000005
2305332,Ibicuitinga,-38.55692,-4.97475
2305357,Icapuí,-37.411559999999994,-4.73842
2305407,Icó,-38.78412,-6.389469999999999
2305506,Iguatu,-39.27843,-6.35626
